"timestamp","station_id","vehicle_id","hour_of_day","day_of_week","station_power_draw_kw","queue_time_mins","station_capacity_ev","charging_rate_kw","energy_drawn_kwh","fleet_size","temperature_c","grid_tariff_usd","tariff_source"
"2017-01-01 20:00:00","2","106","20","0","60.23493470453643","1.84543683111524","4","53.24767622286323","51.4048197569938","10","33.17647887525377","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-01 21:00:00","2","106","21","0","49.6537723322148","6.8121127599986036","4","50.47767072619233","40.30426579401946","10","40.0","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-01 22:00:00","2","106","22","0","52.02563248484945","1.7265906124626427","6","55.97952078230783","22.995185563639012","10","40.0","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-01 23:00:00","2","106","23","0","56.87527856727126","0.03809506192426601","6","50.6627451974311","43.66713276615694","50","27.026905934183276","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 00:00:00","2","106","0","1","36.360693072395094","5.439955946282739","4","43.59580126663541","34.212430759113225","10","17.044311907674896","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 01:00:00","2","106","1","1","31.488990438892927","8.032719261325212","4","62.52673216829662","38.54380465750416","10","40.0","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 02:00:00","2","106","2","1","27.45911890285742","17.338408387951326","1","50.298640131018544","49.1602181860643","10","16.09202526235657","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 03:00:00","2","106","3","1","50.31018120612064","6.330365434503768","4","55.8095224467582","33.40150802248216","10","40.0","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 04:00:00","2","106","4","1","55.69438603576201","1.9384561886151594","1","53.90900983552417","47.28986720434189","50","10.594624345506842","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 05:00:00","2","106","5","1","68.34379168552218","5.88727164014796","4","34.301357031195025","9.228733899752445","10","27.362867805037943","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 06:00:00","2","106","6","1","32.17679940995987","20.216667494564547","4","56.21902753327261","31.253339585489442","10","35.95940736644637","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 07:00:00","2","106","7","1","31.66257571702552","22.214775549383596","4","47.14726054643639","41.580244808687674","50","30.342390226499127","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 08:00:00","2","106","8","1","30.92981430844752","4.403877358479183","6","52.714142034099496","41.7595351911033","10","20.191542334045167","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 09:00:00","2","106","9","1","17.271844480617517","13.525210615546904","6","40.790992956262855","29.91228851521329","50","32.09358794529595","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 10:00:00","2","106","10","1","19.08243441509107","15.416840993250833","1","43.95504230694199","56.749334374628916","10","26.320100554696303","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 11:00:00","2","106","11","1","46.095397929782315","0.43414353710803205","2","59.671004031174604","35.2974273183575","100","23.601502529589215","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 12:00:00","2","106","12","1","36.64384594462223","2.187756083744525","1","35.75067179934106","49.77132050430318","50","11.84913923544062","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 13:00:00","2","106","13","1","39.848356553171854","4.151482819929301","4","44.787474466520685","31.555668178420447","10","29.443026191235624","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 14:00:00","2","106","14","1","36.82982800896985","10.550518395308186","2","60.42955289780194","53.92418829287477","50","14.207006866222418","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 15:00:00","2","106","15","1","43.15197306201397","0.8262348616086677","6","61.44926912858207","32.29188726887214","10","37.433101044012496","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 16:00:00","2","106","16","1","26.340120732559235","1.761719350606036","4","48.49538523339524","30.202284506015296","50","24.398587886829876","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 17:00:00","2","106","17","1","34.06177818627855","3.271851509917585","2","43.60097008964624","41.91784838461747","10","39.43970602532792","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 18:00:00","2","106","18","1","33.55383241137098","19.25353662061915","4","65.1388037072858","38.649983843718424","50","13.626143335895527","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 19:00:00","2","106","19","1","46.11717169937767","1.0831931081093884","2","57.84677605565559","39.082789302790005","10","17.44459476547719","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 20:00:00","2","106","20","1","40.250154228852274","9.859366889819873","1","47.93145024354573","26.102137348564796","50","16.443082190553834","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 21:00:00","2","106","21","1","30.67517277636411","15.233966896699243","4","49.491131809505674","35.3801680910067","50","24.569699142494976","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 22:00:00","2","106","22","1","41.526115011650546","8.849689926527443","4","22.252588750342326","38.03946512177513","50","40.0","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-02 23:00:00","2","106","23","1","34.87127181215165","6.9281801496446525","4","49.01368838354975","39.84000905389437","50","35.44505772050881","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 00:00:00","2","106","0","2","19.79315986907853","1.086789383882757","4","56.5474651172385","18.63935059809442","50","30.95620472263398","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 01:00:00","2","106","1","2","49.37889811268659","2.1623403140030235","1","59.14681212437084","35.14092722364661","200","6.984719133134753","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 02:00:00","2","106","2","2","38.0680875272598","8.490847215762795","4","47.23310417644396","29.543755382604488","10","13.860097289608646","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 03:00:00","2","106","3","2","36.319488306529834","14.13475698029114","4","48.45063011468365","48.15711240607176","100","21.274149861544608","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 04:00:00","2","106","4","2","28.10557040958045","5.808364386976683","4","50.13264815290042","39.45388452036595","10","19.412210019978758","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 05:00:00","2","106","5","2","54.66251562397265","12.580920832306157","2","59.364635084684956","50.60211378115734","10","27.854909838131793","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 06:00:00","2","106","6","2","33.59669586963899","9.807895305782244","2","45.76378415168034","28.505129284632904","50","13.690387053344278","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 07:00:00","2","106","7","2","41.82930570124226","0.15386379666901462","4","68.26694048659826","41.73208288055724","10","8.702020569661599","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 08:00:00","2","106","8","2","45.23830290594279","2.0516582413928903","4","33.7562138285886","41.30567108652858","10","28.36458663478026","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 09:00:00","2","106","9","2","28.33501633630421","7.658144970510187","4","55.96905212112562","45.4748891547068","10","24.940674197939025","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 10:00:00","2","106","10","2","48.28993939729584","14.065129947418423","4","55.364118532998354","50.95242586145622","10","25.34175689526472","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 11:00:00","2","106","11","2","41.66801380266896","0.4702394489557518","4","52.10849221008619","34.814909693541125","100","27.3406373252568","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 12:00:00","2","106","12","2","43.297451495732496","2.600594778891355","6","58.5084718378535","47.55578830061905","10","27.193808624013535","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 13:00:00","2","106","13","2","22.201037683954542","2.0919923248100307","4","40.771661792295745","45.422403633061464","100","14.226378457175588","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 14:00:00","2","106","14","2","37.56176535347768","2.4508910171711062","1","38.517175122571466","33.754051585907085","10","20.06187229464812","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 15:00:00","2","106","15","2","35.89446368983839","2.083282389921183","2","46.238979897584734","33.77397169327013","10","25.193427739213618","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 16:00:00","2","106","16","2","41.93640232168942","1.5911486477603027","4","50.08458723698855","51.01237289889155","50","36.80338032689022","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 17:00:00","2","106","17","2","22.641930447191847","1.8693442790468873","4","53.46856951045859","36.70929705606726","200","26.550618957500017","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 18:00:00","2","106","18","2","27.5347318577212","5.501178965995628","2","51.8815861899898","44.238753170972394","10","23.04011770032216","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 19:00:00","2","106","19","2","24.720887263312896","22.736754762898453","4","60.123734457946995","40.10393979839371","10","29.565904874914914","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 20:00:00","2","106","20","2","31.429105842672996","6.458962862743115","6","59.345566961002305","31.159198653644903","10","27.816492059920126","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 21:00:00","2","106","21","2","30.40138316739467","2.332230913186988","4","51.009436680992735","35.55368674317137","100","32.58565372416872","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 22:00:00","2","106","22","2","25.89620461947873","0.20067743677343472","4","46.82567680481519","30.54994291052218","10","25.540357704816813","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-03 23:00:00","2","106","23","2","20.632911832336717","2.056267338167181","1","70.87991498274562","40.85238688575134","10","24.768439249429647","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 00:00:00","2","106","0","3","42.70454172136661","5.83598097851799","4","55.74117905061784","52.07812849032801","100","40.0","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 01:00:00","2","106","1","3","35.58408595321212","4.314803443106487","2","57.022867471769466","28.6192908006873","50","14.797192885271865","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 02:00:00","2","106","2","3","44.610302436390036","5.570834928207659","4","26.174241099022176","41.7823783672495","10","18.350923260090983","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 03:00:00","2","106","3","3","50.379365205696644","0.4377917856989415","4","48.409526403870146","38.10715211100944","200","22.442140937110118","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 04:00:00","2","106","4","3","51.36703019030816","5.328441882919677","6","32.52625773425865","46.36939333471233","10","27.96860048472508","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 05:00:00","2","106","5","3","41.17538574620291","5.141705365846403","6","41.82465709947952","49.055407455541435","10","40.0","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 06:00:00","2","106","6","3","33.07474873519023","0.13545512956496522","4","39.971463760124294","47.672356980237126","50","15.669422453240319","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 07:00:00","2","106","7","3","56.20177994631548","4.253176888684035","4","49.432952290310105","42.19176659796365","50","36.550016352687436","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 08:00:00","2","106","8","3","44.41604312788513","5.471025474223602","6","49.66218535390213","32.848799300716514","10","24.757154064446375","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 09:00:00","2","106","9","3","34.12105649035437","2.9584768704249194","6","39.911228306216266","28.997532026939876","10","23.257255442682972","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 10:00:00","2","106","10","3","28.47708581300023","9.75195511463647","4","46.75181819801512","21.038931227800997","10","33.5001517110349","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 11:00:00","2","106","11","3","46.62816084245149","19.967259615640167","4","32.50771854078443","40.32642356388505","10","36.90773707755404","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 12:00:00","2","106","12","3","37.21640911583087","13.410170071851544","6","46.74106203406008","40.1094305371212","10","28.425103511722835","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 13:00:00","2","106","13","3","44.8034514043894","2.2264560207183877","4","47.66592369046608","30.509038967265873","50","22.037316168962075","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 14:00:00","2","106","14","3","39.83490117248405","7.655893940617019","6","43.29509347054828","44.93144335749955","100","29.203357390107072","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 15:00:00","2","106","15","3","38.67861366303246","10.55574542783674","2","46.04893478855442","47.642494395568185","50","19.909405531683902","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 16:00:00","2","106","16","3","55.207034689344994","17.508581422778786","2","46.93570202465972","42.18531006843056","10","33.38666438078023","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 17:00:00","2","106","17","3","25.26089644013096","7.126991329803392","2","58.22570280028907","29.331548957804284","10","18.867221116572466","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 18:00:00","2","106","18","3","39.86681508220721","1.032438422586707","6","36.513352408032375","40.70450491342668","10","37.868354265517226","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 19:00:00","2","106","19","3","52.87862947533152","10.461952311784717","2","52.96489585645408","54.070836077911274","10","18.07966108848635","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 20:00:00","2","106","20","3","54.67290606530955","1.434294288891265","6","57.75318021288071","30.539649547378914","200","24.227854642552956","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 21:00:00","2","106","21","3","52.906301864776054","10.08562589049154","4","39.97044173754422","42.91061245735472","50","15.502615916422378","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 22:00:00","2","106","22","3","49.03613299967635","3.2180296769849925","2","64.46854414393948","47.84119440138332","10","31.22018649219207","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-04 23:00:00","2","106","23","3","35.864228116898346","1.79068497653454","4","43.5335889365133","44.14228069129569","10","16.918451536275697","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 00:00:00","2","106","0","4","49.31758638511178","3.6116158433682544","2","56.93559057751249","46.88615321653019","10","18.459461860404538","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 01:00:00","2","106","1","4","50.7771765413796","7.107048983978956","2","42.38418038312238","23.369910560960502","10","28.105027614120484","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 02:00:00","2","106","2","4","23.173018190105047","1.140019170131279","4","47.877522107949616","31.130356246437735","10","37.75009563518434","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 03:00:00","2","106","3","4","34.70791261319134","3.829803872507494","4","58.291612071475114","48.33133164895674","50","22.291387760123115","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 04:00:00","2","106","4","4","48.64326991393273","7.992264657841016","2","57.44108964707551","53.72311230652737","10","15.94841934170358","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 05:00:00","2","106","5","4","48.25329542075595","3.7839207787563667","1","57.20865010522907","52.05934250421653","100","21.236383188522492","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 06:00:00","2","106","6","4","41.65594304406654","2.5773605118817047","2","43.84174235240313","23.56438320780291","50","6.823905297263472","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 07:00:00","2","106","7","4","45.2961508600835","2.3647442741024265","2","50.7006442730547","50.06845226190064","100","29.32663086709524","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 08:00:00","2","106","8","4","47.554368949345175","0.40923303544572637","4","72.40779847541702","28.92622813738369","50","10.954588416106589","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 09:00:00","2","106","9","4","42.61489096536938","2.5819141326904163","1","53.11991619392373","26.842667731278198","50","40.0","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 10:00:00","2","106","10","4","39.82042965800071","9.172808221769206","2","59.68471532084732","58.82316337816909","50","14.069468310187268","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 11:00:00","2","106","11","4","42.919632017272505","5.2544393192516425","4","46.12701437502317","31.745503697815742","10","27.673355878885936","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 12:00:00","2","106","12","4","40.76770875905167","20.207731277022987","4","62.31687475699354","27.159149415267386","50","24.516014319419924","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 13:00:00","2","106","13","4","39.87302059176249","5.58946471752763","2","49.77882799315002","34.38007333140733","50","37.26072847454118","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 14:00:00","2","106","14","4","38.46568747283122","2.5654434723845023","4","60.92073493680758","33.676677992715334","10","19.329761951177314","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 15:00:00","2","106","15","4","31.871600555907463","18.621218172390385","4","70.03785857091849","34.35032146605412","50","11.141141172646368","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 16:00:00","2","106","16","4","33.17495892051963","1.5953952169670418","2","52.36981371236193","25.03052735024555","100","2.2099727014871497","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 17:00:00","2","106","17","4","36.33847200509495","5.349372397622729","1","56.09879278332475","41.28269754354359","10","25.840915665400914","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 18:00:00","2","106","18","4","44.98727086294305","0.39254849298551436","4","43.39865671446586","46.907518616673855","10","31.52549171272878","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 19:00:00","2","106","19","4","43.11457630915631","0.2312778352254763","1","55.088952316698226","49.16374547162485","100","21.352765212593795","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 20:00:00","2","106","20","4","58.67990333976792","1.1390154165994895","4","45.11148914101382","39.534617692483025","50","22.260833946492106","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 21:00:00","2","106","21","4","56.80233088591204","1.392354035543009","4","45.773436760671935","22.94830908949881","10","39.70084621627538","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 22:00:00","2","106","22","4","40.034687359846885","0.05969506277233266","4","62.6864542609846","33.383546112395074","10","23.9808304841503","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-05 23:00:00","2","106","23","4","37.53876051672566","2.5028772339609158","4","47.80142355021355","29.000118844797733","50","18.791351657208786","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 00:00:00","2","106","0","5","19.81377544163777","0.4393575631049971","2","56.44209781307918","51.86075441458821","10","27.765219830736324","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 01:00:00","2","106","1","5","47.384727490334946","0.8582739053657709","2","48.743584448553264","28.261504224862072","10","27.629833308313074","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 02:00:00","2","106","2","5","56.272096407645236","0.18483792236039476","4","49.41083536313232","44.59948575195047","10","32.70097791339146","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 03:00:00","2","106","3","5","34.79266587442118","0.7159015526866399","4","60.71074143669894","42.91323549108142","10","23.564856545876964","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 04:00:00","2","106","4","5","52.76564260324804","1.8168607815503746","2","37.54320860987792","40.267378039262766","50","13.392303450898213","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 05:00:00","2","106","5","5","40.508816004764725","5.167657677314212","4","53.52769292281869","46.9508245023732","200","26.310693912261453","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 06:00:00","2","106","6","5","34.4367439657402","19.081548023434266","4","42.66728150823031","49.02967033942108","10","23.42689296917488","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 07:00:00","2","106","7","5","50.30726860399392","8.842446262874441","4","33.494603676400914","34.006118012700995","10","24.9705951100159","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 08:00:00","2","106","8","5","48.31101989989468","0.14120593488309247","4","58.245236480826144","58.52485233121345","200","27.62100210882933","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 09:00:00","2","106","9","5","40.05273658780639","4.432992141965514","6","43.72392618232176","31.255929525910204","10","30.654962792806888","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 10:00:00","2","106","10","5","47.71862288554407","2.4443280704122703","4","37.33096470974084","52.80288657675314","10","40.0","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 11:00:00","2","106","11","5","54.043629808961846","6.762844426131078","2","47.55490131751465","47.13906892972015","50","15.899256538794479","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 12:00:00","2","106","12","5","41.93721700209781","1.3588803534055016","4","68.75444741643616","46.74099831530903","200","33.15921764400982","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 13:00:00","2","106","13","5","43.81303979549614","1.8710406631569936","1","35.390219483804685","41.17861801687893","100","14.572491558664304","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 14:00:00","2","106","14","5","31.553324476137128","13.482114374806107","2","73.14011827075666","33.40021274004178","100","31.93044092224221","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 15:00:00","2","106","15","5","39.3839601130534","4.641055910166751","4","33.23584530616107","34.504651820550976","10","16.94114201373734","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 16:00:00","2","106","16","5","21.185441492732238","6.5101606177823115","1","57.90199663823549","56.60740100341981","10","33.66205646112523","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 17:00:00","2","106","17","5","20.23229336292165","1.827037070946792","1","56.61996010310202","33.517014107536625","10","25.108484462446253","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 18:00:00","2","106","18","5","56.89801598620275","9.355620498033211","6","47.791440157232195","46.60847468125254","10","28.00298051713095","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 19:00:00","2","106","19","5","54.01173387429284","4.6523574039523306","6","31.394700077445474","44.40883890223528","10","40.0","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 20:00:00","2","106","20","5","42.17422724582066","14.339111583615523","4","42.67703452163812","24.43387455308929","10","24.351164865754097","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 21:00:00","2","106","21","5","40.688673314058136","11.529667915425213","6","50.928178886994104","25.327579715247758","50","17.218464076930424","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
"2017-01-06 22:00:00","2","106","22","5","20.070492654943294","6.266591320571992","4","52.44337142382081","44.6688981730786","10","39.22700127221679","","MISSING__MERGE_REAL_TARIFF_SCHEDULE"
